GCF_900582155.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000000;99__00000000000000000000;
GCF_900599015.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000000;99__00000000000000000004;
GCF_900587035.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000016;
GCF_001293835.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000000;98__0000010010000000000;99__00000100100000000003;
GCF_900599535.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000003;99__00000000000000000032;
GCF_015471385.1	80__0;81__00;82__000;83__0000;84__00001;85__000010;86__0000100;87__00001000;88__000010000;89__0000100000;90__00001000000;91__000010000001;92__0000100000010;93__00001000000100;94__000010000001000;95__0000100000010000;96__00001000000100000;97__000010000001000000;98__0000100000010000000;99__00001000000100000000;
GCF_002762615.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000002;98__0000010010000000020;99__00000100100000000204;
GCF_003413365.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100001;91__000001000010;92__0000010000100;93__00000100001000;94__000001000010000;95__0000010000100000;96__00000100001000000;97__000001000010000000;98__0000010000100000000;99__00000100001000000002;
GCF_003412785.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100000;91__000001000000;92__0000010000000;93__00000100000000;94__000001000000000;95__0000010000000000;96__00000100000000001;97__000001000000000010;98__0000010000000000101;99__00000100000000001011;
GCF_002174905.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000002;98__0000010010000000020;99__00000100100000000202;
GCF_900586035.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000002;99__00000000000000000025;
GCF_900580635.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000002;99__00000000000000000022;
GCF_900601875.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000015;
GCF_004124605.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100000;91__000001000000;92__0000010000000;93__00000100000000;94__000001000000000;95__0000010000000000;96__00000100000000001;97__000001000000000010;98__0000010000000000100;99__00000100000000001003;
GCF_900589115.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000003;99__00000000000000000032;
GCF_001293975.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100001;91__000001000010;92__0000010000100;93__00000100001000;94__000001000010000;95__0000010000100000;96__00000100001000000;97__000001000010000000;98__0000010000100000000;99__00000100001000000003;
GCF_900589425.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000002;99__00000000000000000022;
GCF_900602205.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000014;
GCF_001293855.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000000;98__0000010010000000000;99__00000100100000000003;
GCF_900581935.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100000;91__000001000000;92__0000010000000;93__00000100000000;94__000001000000000;95__0000010000000001;96__00000100000000010;97__000001000000000100;98__0000010000000001000;99__00000100000000010001;
GCF_000346225.2	80__0;81__01;82__011;83__0110;84__01100;85__011000;86__0110000;87__01100000;88__011000000;89__0110000000;90__01100000000;91__011000000000;92__0110000000000;93__01100000000000;94__011000000000000;95__0110000000000000;96__01100000000000000;97__011000000000000000;98__0110000000000000000;99__01100000000000000000;
GCF_900599365.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000002;99__00000000000000000026;
GCF_900582265.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000015;
GCF_004124685.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100000;91__000001000000;92__0000010000000;93__00000100000000;94__000001000000000;95__0000010000000000;96__00000100000000000;97__000001000000000000;98__0000010000000000000;99__00000100000000000003;
GCF_900585945.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000000;99__00000000000000000005;
GCF_002916395.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100001;91__000001000010;92__0000010000100;93__00000100001000;94__000001000010000;95__0000010000100000;96__00000100001000000;97__000001000010000000;98__0000010000100000001;99__00000100001000000012;
GCF_004124815.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100000;91__000001000000;92__0000010000000;93__00000100000000;94__000001000000000;95__0000010000000000;96__00000100000000000;97__000001000000000000;98__0000010000000000000;99__00000100000000000004;
GCF_900582235.1	80__0;81__01;82__010;83__0100;84__01000;85__010000;86__0100000;87__01000000;88__010000000;89__0100000000;90__01000000000;91__010000000000;92__0100000000000;93__01000000000000;94__010000000000000;95__0100000000000000;96__01000000000000000;97__010000000000000000;98__0100000000000000000;99__01000000000000000002;
GCF_900235805.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000000;98__0000010010000000000;99__00000100100000000004;
GCF_013305355.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000002;98__0000010010000000020;99__00000100100000000206;
GCF_900600165.1	80__0;81__01;82__010;83__0100;84__01000;85__010000;86__0100000;87__01000000;88__010000000;89__0100000001;90__01000000010;91__010000000101;92__0100000001010;93__01000000010100;94__010000000101000;95__0100000001010000;96__01000000010100000;97__010000000101000000;98__0100000001010000000;99__01000000010100000000;
GCF_900592595.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000000;99__00000000000000000003;
GCF_900583895.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000012;
GCF_019719325.1	80__0;81__00;82__000;83__0000;84__00001;85__000010;86__0000100;87__00001000;88__000010000;89__0000100000;90__00001000000;91__000010000000;92__0000100000000;93__00001000000001;94__000010000000010;95__0000100000000100;96__00001000000001000;97__000010000000010000;98__0000100000000100001;99__00001000000001000011;
GCF_900580415.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000015;
GCF_003700105.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000001;98__0000010010000000012;99__00000100100000000120;
GCF_900587765.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000013;
GCF_002742145.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000002;98__0000010010000000020;99__00000100100000000204;
GCF_900580615.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000000;99__00000000000000000006;
GCF_900586315.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000000;99__00000000000000000003;
GCF_018383755.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100000;91__000001000000;92__0000010000000;93__00000100000000;94__000001000000000;95__0000010000000000;96__00000100000000001;97__000001000000000010;98__0000010000000000101;99__00000100000000001012;
GCF_900580745.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000002;99__00000000000000000022;
GCF_900589975.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000003;99__00000000000000000032;
GCF_900582685.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000000;99__00000000000000000005;
GCF_015471305.1	80__0;81__00;82__000;83__0000;84__00001;85__000010;86__0000100;87__00001000;88__000010000;89__0000100000;90__00001000000;91__000010000000;92__0000100000000;93__00001000000001;94__000010000000010;95__0000100000000100;96__00001000000001000;97__000010000000010000;98__0000100000000100001;99__00001000000001000012;
GCF_900580585.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000018;
GCF_001294305.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000000;98__0000010010000000000;99__00000100100000000002;
GCF_014841295.1	80__0;81__00;82__001;83__0010;84__00100;85__001000;86__0010000;87__00100000;88__001000000;89__0010000000;90__00100000000;91__001000000000;92__0010000000000;93__00100000000000;94__001000000000000;95__0010000000000000;96__00100000000000000;97__001000000000000000;98__0010000000000000000;99__00100000000000000000;
GCF_900582715.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000016;
GCF_900599735.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000013;
GCF_900583485.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000016;
GCF_900599445.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000016;
GCF_900583125.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000016;
GCF_900588655.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000015;
GCF_003415955.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000101;88__000001010;89__0000010100;90__00000101000;91__000001010000;92__0000010100000;93__00000101000000;94__000001010000000;95__0000010100000000;96__00000101000000000;97__000001010000000000;98__0000010100000000000;99__00000101000000000001;
GCF_900584015.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000002;99__00000000000000000022;
GCF_000344435.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000002;98__0000010010000000020;99__00000100100000000202;
GCF_900584415.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000014;
GCF_900582275.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000000;99__00000000000000000005;
GCF_003700095.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100001;91__000001000010;92__0000010000100;93__00000100001000;94__000001000010000;95__0000010000100000;96__00000100001000000;97__000001000010000000;98__0000010000100000001;99__00000100001000000012;
GCF_900587215.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000015;
GCF_002111695.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000002;98__0000010010000000020;99__00000100100000000202;
GCF_000245415.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000002;98__0000010010000000020;99__00000100100000000206;
GCF_019719155.1	80__0;81__00;82__000;83__0000;84__00001;85__000010;86__0000100;87__00001000;88__000010000;89__0000100000;90__00001000000;91__000010000000;92__0000100000000;93__00001000000000;94__000010000000000;95__0000100000000000;96__00001000000000000;97__000010000000000000;98__0000100000000000000;99__00001000000000000002;
GCF_900587525.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000002;99__00000000000000000023;
GCF_900589065.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000013;
GCF_002024305.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000002;98__0000010010000000020;99__00000100100000000206;
GCF_900586205.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000002;99__00000000000000000024;
GCF_900582935.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000002;99__00000000000000000023;
GCF_900599795.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000003;99__00000000000000000033;
GCF_900590005.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000014;
GCF_900600805.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000000;99__00000000000000000006;
GCF_900602185.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000012;
GCF_000344475.3	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000002;98__0000010010000000020;99__00000100100000000207;
GCF_900600795.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000000;99__00000000000000000006;
GCF_015471285.1	80__0;81__00;82__000;83__0000;84__00001;85__000010;86__0000100;87__00001000;88__000010000;89__0000100000;90__00001000000;91__000010000000;92__0000100000000;93__00001000000001;94__000010000000010;95__0000100000000100;96__00001000000001000;97__000010000000010000;98__0000100000000100001;99__00001000000001000013;
GCF_900601705.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000013;
GCF_900590745.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000013;
GCF_000012205.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100001;91__000001000010;92__0000010000100;93__00000100001000;94__000001000010000;95__0000010000100000;96__00000100001000000;97__000001000010000000;98__0000010000100000000;99__00000100001000000002;
GCF_001401405.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000000;98__0000010010000000000;99__00000100100000000003;
GCF_004919585.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000002;98__0000010010000000020;99__00000100100000000204;
GCF_900580595.1	80__0;81__01;82__011;83__0110;84__01100;85__011000;86__0110000;87__01100000;88__011000000;89__0110000000;90__01100000000;91__011000000000;92__0110000000000;93__01100000000000;94__011000000000000;95__0110000000000000;96__01100000000000000;97__011000000000000000;98__0110000000000000000;99__01100000000000000000;
GCF_002750515.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000002;98__0000010010000000020;99__00000100100000000205;
GCF_900590555.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000015;
GCF_900580965.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000000;99__00000000000000000006;
GCF_006439035.1	80__0;81__01;82__010;83__0100;84__01001;85__010010;86__0100100;87__01001000;88__010010000;89__0100100001;90__01001000010;91__010010000100;92__0100100001000;93__01001000010000;94__010010000100000;95__0100100001000000;96__01001000010000000;97__010010000100000000;98__0100100001000000000;99__01001000010000000000;
GCF_900585545.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000002;99__00000000000000000024;
GCF_003205965.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100000;91__000001000000;92__0000010000000;93__00000100000000;94__000001000000000;95__0000010000000000;96__00000100000000001;97__000001000000000010;98__0000010000000000101;99__00000100000000001013;
GCF_900582485.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000012;
GCF_900602495.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000002;99__00000000000000000023;
GCF_009898305.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100000;91__000001000000;92__0000010000000;93__00000100000000;94__000001000000000;95__0000010000000000;96__00000100000000000;97__000001000000000000;98__0000010000000000000;99__00000100000000000002;
GCF_900591215.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001001;89__0000010010;90__00000100100;91__000001001000;92__0000010010000;93__00000100100000;94__000001001000000;95__0000010010000000;96__00000100100000000;97__000001001000000000;98__0000010010000000000;99__00000100100000000004;
GCF_900600555.1	80__0;81__00;82__000;83__0000;84__00000;85__000000;86__0000000;87__00000000;88__000000000;89__0000000000;90__00000000000;91__000000000000;92__0000000000000;93__00000000000000;94__000000000000000;95__0000000000000000;96__00000000000000000;97__000000000000000000;98__0000000000000000001;99__00000000000000000016;
GCF_900113535.1	80__0;81__00;82__000;83__0000;84__00000;85__000001;86__0000010;87__00000100;88__000001000;89__0000010000;90__00000100000;91__000001000000;92__0000010000000;93__00000100000000;94__000001000000000;95__0000010000000000;96__00000100000000001;97__000001000000000010;98__0000010000000000101;99__00000100000000001014;
